positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
PHP开发,大爱金孝云科技有限公司,15-50人,电商 企业服务,不需要融资,开发|测试|运维类,后端开发,PHP,"['移动互联网', '后端', 'IOS', '客户端', 'Android']",2020-09-02 15:32:04,成都,,,8k-15k,3-5年,全职,本科,公司重点项目
腾讯渠道助理,武汉佰钧成技术有限责任公司,2000人以上,移动互联网,不需要融资,市场|商务类,市场|营销,商务渠道,"['数据分析', '渠道']",2020-09-02 15:31:59,深圳,南山区,"['南油', '科技园']",7k-9k,1-3年,全职,本科,六险一金；十三薪；双休，包早餐，包班车
客户代表-重庆,广东江大和风香精香料有限公司,150-500人,其他,不需要融资,销售类,销售,客户代表,"['客户代表', '区域销售', '大客户销售', '市场拓展']",2020-09-02 15:31:56,临沂,,,6k-10k,不限,全职,不限,提成高
交付专员,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,HRBP,"['HRBP', '招聘', '员工关系']",2020-09-02 15:31:55,杭州,余杭区,['仓前'],6k-8k,1-3年,全职,本科,上市企业 周末双休
JAVA开发工程师,西安领军智能信息科技有限公司,15-50人,"移动互联网,企业服务",不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 15:31:54,西安,,,7k-12k,3-5年,全职,本科,"弹性工作,升职空间,内部优惠和各种福利"
PHP开发工程师,深圳超桌网络科技有限公司,50-150人,"移动互联网,金融",A轮,开发|测试|运维类,后端开发,PHP,"['移动互联网', '工具软件', 'PHP', '服务器端', '数据库', 'MySQL']",2020-09-02 15:31:53,深圳,,,8k-15k,1-3年,全职,大专,扁平化管理、晋升空间大、地铁周边、
商家运营,浙江达摩网络科技有限公司,150-500人,"企业服务,消费生活",A轮,市场|商务类,市场|营销,活动策划,"['广告营销', '营销策划', '文案/策划', '活动执行', '消费者分析']",2020-09-02 15:33:04,杭州,西湖区,['古荡'],8k-15k,3-5年,全职,大专,一帮朝气蓬勃的年轻人，一起做着热爱的事情
文案策划,上海好悦网络科技有限公司,50-150人,"移动互联网,游戏",未融资,运营|编辑|客服类,编辑,文案策划,"['文案', '策划']",2020-09-02 15:32:51,广州,天河区,"['天河公园', '车陂']",4k-8k,不限,全职,大专,五险一金，包餐，下午茶，全勤奖，成长快、大小周
JAVA高级工程师,浙江宏伟数据科技有限公司,150-500人,"电商,软件开发",未融资,开发|测试|运维类,后端开发,后端开发,"['后端', '分布式']",2020-09-02 15:32:43,杭州,滨江区,"['西兴', '长河']",18k-35k,5-10年,全职,大专,五险一金 加班补贴 年底奖金
产品经理（社交游戏类）,广州猎游信息科技有限公司,150-500人,"文娱丨内容,游戏",A轮,产品|需求|项目类,产品经理,产品经理,"['社交', '游戏', '产品设计', '产品策划', '用户研究']",2020-09-02 15:32:42,广州,天河区,['东圃'],10k-16k,1-3年,全职,本科,团队气氛佳 发展前景好
活动执行（AE）,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,市场|商务类,市场|营销,活动策划,"['市场', '数据分析']",2020-09-02 15:32:41,杭州,余杭区,,10k-15k,1-3年,全职,本科,五险一金 带薪年假 弹性工作
转化运营专员,风变科技（深圳）有限公司,500-2000人,"移动互联网,教育",B轮,运营|编辑|客服类,运营,用户运营,"['移动互联网', '教育', '用户运营', '社群运营']",2020-09-02 15:32:40,深圳,南山区,,7k-9k,不限,全职,大专,晋升空间大
项目主任（商品分期）,广发银行股份有限公司信用卡中心,2000人以上,金融,不需要融资,运营|编辑|客服类,运营,商品运营,"['电商', '金融', '运营', '活动策划', '转化变现']",2020-09-02 15:32:39,广州,天河区,,15k-25k,3-5年,全职,本科,五险一金，带薪年假，提供食堂，发展空间
影视编导,广州衡卓文化传媒有限公司,15-50人,"文娱丨内容,广告营销",不需要融资,设计类,原画|美术|特效,视频,"['视频', '视频', '剪辑']",2020-09-02 15:32:33,广州,海珠区,"['客村', '新港', '赤岗']",6k-8k,1-3年,全职,大专,创意爆炸 团队欢乐多 技术提升快
图形图像算法应用工程师,上海寸心创意科技有限公司,150-500人,"电商,数据服务",B轮,开发|测试|运维类,后端开发,语音|视频|图形开发,"['图像处理', '图像算法']",2020-09-02 15:32:32,上海,浦东新区,"['张江', '花木']",25k-30k,3-5年,全职,本科,全球品牌 互联网+制造业
品牌经理,车好多汽车销售（江苏）有限公司,2000人以上,"消费生活,电商",C轮,市场|商务类,市场|营销,市场顾问,"['新零售', '移动互联网', '市场推广', '营销', '微信营销', '市场宣传']",2020-09-02 15:32:32,佛山,南海区,,7k-8k,应届毕业生,实习,大专,越努力越幸运
运维工程师,深圳森香科技有限公司,50-150人,"移动互联网,金融",不需要融资,开发|测试|运维类,运维,运维工程师,"['支付', '应用运维', '系统运维', 'K8s/Docker', 'MySQL']",2020-09-02 15:32:29,深圳,南山区,"['南山医院', '科技园', '南头']",12k-20k,3-5年,全职,本科,扁平化，加班少，福利好，大佬带队
人力资源实习生,北京琥珀创想科技有限公司,50-150人,移动互联网,A轮,综合职能|高级管理,人力资源,人力资源专员|助理,"['人力资源', '招聘', '员工关系', '绩效管理']",2020-09-02 15:32:28,北京,朝阳区,['立水桥'],3k-4k,应届毕业生,实习,本科,免费午晚餐；导师制；成长快；
java,武汉佰钧成技术有限责任公司,2000人以上,移动互联网,不需要融资,开发|测试|运维类,后端开发,Java,['MySQL'],2020-09-02 15:32:25,杭州,余杭区,,13k-18k,1-3年,全职,本科,项目稳定、团队氛围好
ue设计师,中企动力科技股份有限公司,2000人以上,"电商,移动互联网",上市公司,设计类,交互,交互设计师,"['电商', '用户体验', '交互']",2020-09-02 15:32:23,北京,大兴区,,12k-18k,3-5年,全职,本科,核心项目、商务班车、发展空间
出差员,内蒙古凯悦环保科技有限公司,15-50人,消费生活,不需要融资,销售类,销售,渠道销售,['新零售'],2020-09-02 15:32:15,包头,青山区,,6k-7k,不限,全职,不限,免费出差旅游差旅费公司报销
java架构师,深圳奥哲网络科技有限公司,500-2000人,移动互联网,B轮,开发|测试|运维类,后端开发,Java,"['企业服务', 'Java']",2020-09-02 15:33:06,深圳,南山区,"['大冲', '科技园']",30k-50k,5-10年,全职,本科,平台好、产品是引领行业、大牛多
Java开发工程师（商城）,浙江达摩网络科技有限公司,150-500人,"企业服务,消费生活",A轮,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 15:33:04,杭州,西湖区,"['西溪', '西湖', '古荡']",10k-17k,3-5年,全职,本科,发展空间大 周末双休
百度APP平台用户体验部—高级用户研究工程师,百度在线网络技术（北京）有限公司,2000人以上,工具,不需要融资,设计类,用户研究,用户研究,"['用户研究', '需求分析']",2020-09-02 15:33:02,北京,海淀区,"['西二旗', '西北旺', '上地']",15k-30k,不限,全职,本科,福利待遇
MCN红人经纪 (MJ001227),北京才如大海科技有限公司,2000人以上,金融,C轮,MCN|直播|网红,经纪,网红星探,"['视频', '媒体']",2020-09-02 15:33:01,北京,朝阳区,"['望京', '来广营']",15k-25k,3-5年,全职,本科,公司发展 薪酬福利 团队氛围
数值策划,上海好悦网络科技有限公司,50-150人,"移动互联网,游戏",未融资,产品|需求|项目类,游戏策划,数值策划,['游戏数值策划'],2020-09-02 15:32:51,广州,天河区,"['天河公园', '车陂']",12k-22k,1-3年,全职,本科,五险一金，包餐，下午茶，全勤奖，大小周，成长快
QT开发工程师,广州猎游信息科技有限公司,150-500人,"文娱丨内容,游戏",A轮,开发|测试|运维类,移动前端开发,其他前端开发,['前端开发'],2020-09-02 15:32:48,广州,天河区,['东圃'],10k-20k,1-3年,全职,本科,五险一金 金装团队 发展前景好
游戏文案,深圳市乐易网络股份有限公司,150-500人,"移动互联网,游戏",不需要融资,产品|需求|项目类,游戏策划,游戏文案策划,['游戏'],2020-09-02 15:32:44,深圳,,,8k-12k,不限,全职,本科,年终奖/发展前景好/出国游
etl开发工程师,上海文思海辉金信软件有限公司,2000人以上,"移动互联网,金融",不需要融资,开发|测试|运维类,数据开发,ETL,"['ETL', '数据仓库', '数据库开发']",2020-09-02 15:32:44,北京,,,10k-15k,3-5年,全职,大专,大项目 大牛大队 领导nice 六险一金 双休
JAVA高级工程师,浙江宏伟数据科技有限公司,150-500人,"电商,软件开发",未融资,开发|测试|运维类,后端开发,Java,"['电商', 'Java', '后端', '分布式', '中间件']",2020-09-02 15:32:43,杭州,滨江区,"['西兴', '长河']",15k-30k,3-5年,全职,大专,五险一金 加班补贴 年底奖金
线上分销主管,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,市场|商务类,渠道|推广,渠道推广,"['渠道', '推广', '市场']",2020-09-02 15:32:41,杭州,余杭区,,8k-15k,1-3年,全职,不限,五险一金 带薪年假 弹性工作
转化运营专员,风变科技（深圳）有限公司,500-2000人,"移动互联网,教育",B轮,运营|编辑|客服类,运营,用户运营,"['移动互联网', '教育', '用户运营', '社群运营']",2020-09-02 15:32:40,深圳,南山区,,7k-9k,不限,全职,大专,晋升空间大
项目主任（商品分期）,广发银行股份有限公司信用卡中心,2000人以上,金融,不需要融资,运营|编辑|客服类,运营,商品运营,"['电商', '金融', '运营', '活动策划', '转化变现']",2020-09-02 15:32:39,广州,天河区,,15k-25k,3-5年,全职,本科,五险一金，带薪年假，提供食堂，发展空间
影视编导,广州衡卓文化传媒有限公司,15-50人,"文娱丨内容,广告营销",不需要融资,设计类,原画|美术|特效,视频,"['视频', '视频', '剪辑']",2020-09-02 15:32:33,广州,海珠区,"['客村', '新港', '赤岗']",6k-8k,1-3年,全职,大专,创意爆炸 团队欢乐多 技术提升快
图形图像算法应用工程师,上海寸心创意科技有限公司,150-500人,"电商,数据服务",B轮,开发|测试|运维类,后端开发,语音|视频|图形开发,"['图像处理', '图像算法']",2020-09-02 15:32:32,上海,浦东新区,"['张江', '花木']",25k-30k,3-5年,全职,本科,全球品牌 互联网+制造业
品牌经理,车好多汽车销售（江苏）有限公司,2000人以上,"消费生活,电商",C轮,市场|商务类,市场|营销,市场顾问,"['新零售', '移动互联网', '市场推广', '营销', '微信营销', '市场宣传']",2020-09-02 15:32:32,佛山,南海区,,7k-8k,应届毕业生,实习,大专,越努力越幸运
产品实习,杭州电鲸网络科技有限公司,50-150人,"移动互联网,社交",A轮,产品|需求|项目类,产品经理,产品助理,"['社交', '竞品分析', '需求分析']",2020-09-02 15:33:32,杭州,西湖区,"['西溪', '文一路', '翠苑']",4k-8k,应届毕业生,实习,本科,"周末双休,餐补,团建"
客服专员,深圳市天行云供应链有限公司,150-500人,"电商,消费生活",B轮,运营|编辑|客服类,客服,客服专员|助理,"['电商客服', '在线客服', '售前客服', '售后客服']",2020-09-02 15:33:14,杭州,萧山区,['宁围'],5k-6k,1-3年,全职,大专,发展空间 团队氛围好 五险一金 双休
前端工程师,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,开发|测试|运维类,移动前端开发,WEB前端,['前端开发'],2020-09-02 15:33:12,武汉,洪山区,['南湖'],10k-15k,5-10年,全职,大专,"五险一金,节日福利,年终奖金,周末双休"
java架构师,深圳奥哲网络科技有限公司,500-2000人,移动互联网,B轮,开发|测试|运维类,后端开发,Java,"['企业服务', 'Java']",2020-09-02 15:33:06,深圳,南山区,"['大冲', '科技园']",30k-50k,5-10年,全职,本科,平台好、产品是引领行业、大牛多
Java开发工程师（商城）,浙江达摩网络科技有限公司,150-500人,"企业服务,消费生活",A轮,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 15:33:04,杭州,西湖区,"['西溪', '西湖', '古荡']",10k-17k,3-5年,全职,本科,发展空间大 周末双休
微信运营专员（养号方向）,广州快鱼文化传媒有限公司,150-500人,"移动互联网,电商",不需要融资,运营|编辑|客服类,运营,微信运营,['运营'],2020-09-02 15:33:04,广州,,,3k-4k,不限,全职,大专,工作简单易上手
百度APP平台用户体验部—高级用户研究工程师,百度在线网络技术（北京）有限公司,2000人以上,工具,不需要融资,设计类,用户研究,用户研究,"['用户研究', '需求分析']",2020-09-02 15:33:02,北京,海淀区,"['西二旗', '西北旺', '上地']",15k-30k,不限,全职,本科,福利待遇
增长产品经理（医疗健康） (MJ001228),北京才如大海科技有限公司,2000人以上,金融,C轮,产品|需求|项目类,产品经理,增长产品经理,"['医疗健康', '产品设计', '用户研究', '数据分析', '用户增长']",2020-09-02 15:33:02,北京,朝阳区,"['望京', '来广营']",20k-40k,3-5年,全职,本科,公司前景 团队氛围 薪酬福利
数据分析师,北京掌众科技有限公司,500-2000人,"移动互联网,金融",C轮,产品|需求|项目类,产品经理,数据分析师,['数据分析'],2020-09-02 15:33:01,北京,,,11k-20k,1-3年,全职,本科,六险一金 周末双休
