positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
财务主管/经理,成都佳发安泰教育科技股份有限公司,500-2000人,教育,上市公司,综合职能|高级管理,财务,财务,"['税务', '成本', '风控', '尽职调查']",2020-09-02 16:47:41,成都,武侯区,,6k-8k,5-10年,全职,本科,蓝海行业 上市公司 股权激励 项目奖金
服务端测试开发工程师,北京白龙马云行科技有限公司,150-500人,"企业服务,软件开发",不需要融资,开发|测试|运维类,测试,测试开发,"['Server端测试', '自动化测试']",2020-09-02 16:47:37,北京,,,12k-24k,3-5年,全职,本科,大牛云集 带薪休假 午晚餐 免费水果供应
SEM（虎课）,上海韩创网络科技有限公司,500-2000人,"移动互联网,文娱丨内容",不需要融资,市场|商务类,渠道|推广,SEM,"['推广', 'SEM', 'APP推广']",2020-09-02 16:47:33,上海,浦东新区,,10k-20k,3-5年,全职,大专,大平台，圈内知名企业，纯C端在线教育
运营总监/高级运营经理（虎课网）,上海韩创网络科技有限公司,500-2000人,"移动互联网,文娱丨内容",不需要融资,运营|编辑|客服类,高端运营|编辑|客服类,运营总监,['部门管理'],2020-09-02 16:47:33,上海,浦东新区,,20k-30k,3-5年,全职,大专,大平台，互联网教育内容运营先锋
测试工程师（虎课网）,上海韩创网络科技有限公司,500-2000人,"移动互联网,文娱丨内容",不需要融资,开发|测试|运维类,测试,性能测试,"['测试', 'Android测试', 'Web测试', 'IOS测试']",2020-09-02 16:47:33,上海,浦东新区,,10k-15k,3-5年,全职,大专,都很好，等你加入
社群运营（虎课网）,上海韩创网络科技有限公司,500-2000人,"移动互联网,文娱丨内容",不需要融资,MCN|直播|网红,运营,社群运营,"['教育', '视频']",2020-09-02 16:47:32,上海,浦东新区,,6k-12k,1-3年,全职,大专,大平台，圈内知名企业，纯C端在线教育
SRE运维工程师,北京明途真科技有限公司,150-500人,游戏,上市公司,开发|测试|运维类,运维,运维工程师,['游戏'],2020-09-02 16:47:39,北京,东城区,['东直门'],25k-40k,3-5年,全职,本科,"年底多薪,出国游,弹性制,午晚餐自助"
游戏系统策划（放置类）,北京明途真科技有限公司,150-500人,游戏,上市公司,产品|需求|项目类,游戏策划,系统策划,"['游戏', '系统']",2020-09-02 16:47:38,北京,东城区,['东直门'],15k-25k,不限,全职,本科,六险一金 年底多薪 免费午晚餐
数值策划,北京明途真科技有限公司,150-500人,游戏,上市公司,产品|需求|项目类,游戏策划,数值策划,"['游戏', '游戏数值策划']",2020-09-02 16:47:38,北京,东城区,['东直门'],15k-30k,不限,全职,本科,六险一金 年底多薪 免费午晚餐
海外广告投放,北京明途真科技有限公司,150-500人,游戏,上市公司,市场|商务类,品牌|广告,广告投放,"['游戏', '品牌传播/推广']",2020-09-02 16:47:38,北京,东城区,['东直门'],15k-25k,3-5年,全职,本科,顶配MacBook Pro
海外游戏策划,北京明途真科技有限公司,150-500人,游戏,上市公司,产品|需求|项目类,游戏策划,数值策划,"['游戏', '游戏策划', '数值', '关卡']",2020-09-02 16:47:38,北京,东城区,['东直门'],15k-25k,1-3年,全职,本科,"午晚餐自助,奢华境外游"
用户运营,广州炫音网络科技有限公司,50-150人,移动互联网,不需要融资,运营|编辑|客服类,运营,用户运营,['社交'],2020-09-02 16:48:07,广州,天河区,,5k-10k,1-3年,全职,大专,周末双休 十三薪 五险一金
coo,广州炫音网络科技有限公司,50-150人,移动互联网,不需要融资,综合职能|高级管理,高级管理职位,COO,"['社交', '团队建设', '事业部管理']",2020-09-02 16:48:07,广州,天河区,,35k-48k,3-5年,全职,本科,周末双休 十三薪 五险一金
市场推广,广州炫音网络科技有限公司,50-150人,移动互联网,不需要融资,市场|商务类,渠道|推广,市场推广,"['社交', '推广', 'APP推广']",2020-09-02 16:48:07,广州,天河区,,4k-6k,1年以下,全职,大专,五险一金 周末双休 十三薪
平台运营专员,杭州蚊子会数字营销有限公司,150-500人,电商、物联网,不需要融资,运营|编辑|客服类,运营,运营,"['直播', '媒体', '裂变拉新', '用户留存', '用户运营', '产品运营']",2020-09-02 16:47:58,杭州,,,8k-12k,1-3年,全职,本科,用户运营 平台运营
服务端测试开发工程师,北京白龙马云行科技有限公司,150-500人,"企业服务,软件开发",不需要融资,开发|测试|运维类,测试,测试开发,"['Server端测试', '自动化测试']",2020-09-02 16:47:37,北京,,,12k-24k,3-5年,全职,本科,大牛云集 带薪休假 午晚餐 免费水果供应
京东运营（大客户运营）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,运营|编辑|客服类,运营,商家运营,"['京东运营', '商务', '数据分析', '电商运营']",2020-09-02 16:48:00,北京,大兴区,,10k-15k,1-3年,全职,本科,快消行业 知名品牌
大客户开拓主管,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,销售类,销售管理,渠道/分销经理,[],2020-09-02 16:48:00,广州,黄埔区,['南岗'],10k-20k,3-5年,全职,本科,快消行业 知名品牌
电商运营专员（每日优鲜）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,运营|编辑|客服类,运营,商家运营,"['活动运营', '品牌运营', '电商运营', '数据分析']",2020-09-02 16:47:59,广州,黄埔区,['南岗'],6k-11k,1-3年,全职,本科,快消行业 知名品牌
平面设计实习生,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,设计类,视觉,平面设计,"['平面', '平面设计', '美工', '电商美工']",2020-09-02 16:47:59,广州,黄埔区,['南岗'],2k-3k,应届毕业生,实习,本科,免费住宿、大平台、提供转正机会
京东运营专员（页面素材）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,运营|编辑|客服类,运营,电商运营,['京东运营'],2020-09-02 16:47:59,广州,黄埔区,['南岗'],6k-12k,1-3年,全职,本科,快消行业 知名品牌
直播运营（达人机构）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,MCN|直播|网红,运营,直播运营,['电商'],2020-09-02 16:47:59,广州,黄埔区,['南岗'],7k-10k,3-5年,全职,本科,团队优秀 免费宿舍 周末双休 免费班车
电商策划（营销方案）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,市场|商务类,市场|营销,活动策划,"['营销策略', '营销策划', '活动策划', '活动执行']",2020-09-02 16:47:59,广州,黄埔区,,8k-13k,1-3年,全职,本科,"领导好,团队氛围好,待遇好,福利好"
电商运营专员（京东POP）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,运营|编辑|客服类,运营,运营助理|专员,"['京东运营', '品类运营', '活动运营', '数据分析']",2020-09-02 16:47:59,广州,黄埔区,['南岗'],6k-10k,1-3年,全职,本科,快消行业 知名品牌
电商视频拍摄师,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,设计类,原画|美术|特效,视频,"['电商', '后期', '特效', '剪辑', '视频']",2020-09-02 16:47:59,广州,黄埔区,['南岗'],10k-15k,1-3年,全职,本科,免费住宿、大平台、五险一金、双休、饭堂
招聘专员/高专（电商）,蓝月亮（中国）有限公司,2000人以上,消费生活,不需要融资,综合职能|高级管理,人力资源,招聘,"['电商', 'HRBP', '人力资源', '招聘', '员工关系']",2020-09-02 16:47:59,广州,黄埔区,['南岗'],5k-9k,1-3年,全职,本科,快消行业 知名品牌
产品经理,广州优盟广告策划有限公司,50-150人,广告营销,未融资,产品|需求|项目类,产品经理,产品经理,[],2020-09-02 16:48:51,广州,番禺区,['大学城'],8k-15k,1-3年,全职,本科,周末双休 氛围轻松
客户经理,广州优盟广告策划有限公司,50-150人,广告营销,未融资,销售类,销售,客户经理,['数字营销'],2020-09-02 16:48:51,广州,番禺区,['大学城'],10k-15k,3-5年,全职,本科,弹性上班 周末双休 福利齐全
运维工程师,广州优盟广告策划有限公司,50-150人,广告营销,未融资,开发|测试|运维类,运维,运维工程师,"['Linux', '云平台运维']",2020-09-02 16:48:51,广州,番禺区,['大学城'],14k-17k,3-5年,全职,大专,周末双休，氛围轻松，发展空间大。
AE客户执行,广州优盟广告策划有限公司,50-150人,广告营销,未融资,销售类,销售,客户经理,"['软件销售', '市场', '营销']",2020-09-02 16:48:50,广州,番禺区,['大学城'],6k-8k,不限,全职,本科,弹性上班 周末双休 福利齐全
Java中级开发工程师,广州优盟广告策划有限公司,50-150人,广告营销,未融资,开发|测试|运维类,后端开发,Java,"['Java', '后端']",2020-09-02 16:48:50,广州,番禺区,['大学城'],12k-20k,3-5年,全职,本科,多元化环境，竞争力薪资
高级用户运营,北京中网易企秀科技有限公司,150-500人,移动互联网,B轮,运营|编辑|客服类,运营,用户运营,"['用户增长', '用户留存', '会员体系', '用户运营']",2020-09-02 16:48:48,成都,高新区,,12k-20k,5-10年,全职,本科,福利待遇丰厚 发展机会大 成长空间广
线上课程运营,北京中网易企秀科技有限公司,150-500人,移动互联网,B轮,运营|编辑|客服类,运营,运营,"['用户运营', '社群运营', '内容运营', '社区运营']",2020-09-02 16:48:48,成都,高新区,,8k-13k,3-5年,全职,本科,福利待遇丰厚 发展机会大 成长空间广
内容运营,北京中网易企秀科技有限公司,150-500人,移动互联网,B轮,运营|编辑|客服类,运营,内容运营,"['PGC', 'UGC', '新媒体运营']",2020-09-02 16:48:48,成都,高新区,,8k-13k,3-5年,全职,本科,福利待遇丰厚 发展机会大 成长空间广
大客户销售专员,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,销售类,销售,客户经理,"['销售', '客户代表', '大客户销售']",2020-09-02 16:48:38,上海,闵行区,,7k-12k,1-3年,全职,本科,五险一金、双休、绩效奖
azure技术支持工程师,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,开发|测试|运维类,运维,IT技术支持,['IT支持'],2020-09-02 16:48:38,无锡,新吴区,,7k-12k,1年以下,全职,本科,五险一金、双休、绩效奖
项目经理PM,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,产品|需求|项目类,项目管理,项目经理,"['解决方案', '需求分析', '成本管理']",2020-09-02 16:48:38,上海,闵行区,['七宝'],15k-25k,3-5年,全职,本科,五险一金、双休、年终奖
高级前端开发工程师,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端', 'jQuery', 'Vue']",2020-09-02 16:48:38,无锡,新吴区,,10k-15k,3-5年,全职,本科,五险一金、双休、绩效奖
.net开发工程师,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,开发|测试|运维类,后端开发,C#|.NET,"['.NET', 'C#']",2020-09-02 16:48:38,无锡,新吴区,,6k-10k,1-3年,全职,本科,五险一金、双休、绩效奖
留学生管培生（PM方向）,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,公务员|其他,储备干部|培训生|实习生,实习生,[],2020-09-02 16:48:38,上海,闵行区,['七宝'],6k-10k,不限,全职,本科,五险一金、双休、绩效奖
项目经理,上海微钉科技有限公司,50-150人,"企业服务,信息安全",不需要融资,产品|需求|项目类,项目管理,项目经理,"['PMP', '解决方案', '项目管理', '需求分析']",2020-09-02 16:48:37,无锡,新吴区,,8k-13k,3-5年,全职,本科,五险一金、双休、绩效奖
JAVA开发工程师（济南）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,后端开发,Java,"['信息安全', 'MySQL', 'Java']",2020-09-02 16:49:26,济南,历下区,['大明湖'],8k-12k,不限,全职,本科,"五险一金,节日福利,弹性工作,餐补"
产品经理,西安智园软件开发管理有限公司,50-150人,教育,A轮,产品|需求|项目类,产品经理,产品经理,"['教育', '产品设计', '需求分析']",2020-09-02 16:49:26,西安,高新技术产业开发区,,10k-20k,3-5年,全职,不限,扁平化；弹性；大牛当buddy；福利棒
Java高级工程师,西安智园软件开发管理有限公司,50-150人,教育,A轮,开发|测试|运维类,后端开发,Java,[],2020-09-02 16:49:26,西安,高新技术产业开发区,,13k-26k,5-10年,全职,不限,弹性扁平 福利棒 大牛同你一起飞
高级web前端开发工程师（北京）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,移动前端开发,WEB前端,"['Javascript', 'HTML', 'CSS', 'HTML5']",2020-09-02 16:49:26,北京,朝阳区,,10k-20k,3-5年,全职,本科,"五险一金,节日福利,员工旅游,生日福利"
高级大数据研发工程师（北京）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,数据开发,机器学习,"['算法', 'Hadoop', 'Java', '数据挖掘']",2020-09-02 16:49:26,北京,朝阳区,"['小关', '芍药居', '对外经贸']",20k-30k,5-10年,全职,本科,"五险一金,股票期权,员工旅游,带薪年假"
web前端开发工程师,西安智园软件开发管理有限公司,50-150人,教育,A轮,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'TypeScript', 'Vue']",2020-09-02 16:49:26,西安,高新技术产业开发区,,9k-15k,3-5年,全职,不限,13薪、大牛带领、工程师文化
售前工程师,西安智园软件开发管理有限公司,50-150人,教育,A轮,开发|测试|运维类,企业软件,售前工程师,"['教育', '售前']",2020-09-02 16:49:26,北京,朝阳区,,9k-14k,不限,全职,不限,大牛带领、工程师文化
JAVA开发工程师（重庆）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 16:49:25,重庆,渝北区,,8k-15k,3-5年,全职,本科,"五险一金,餐补,弹性工作,节日福利"
技术支持工程师B（成都）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,运维,IT技术支持,"['安全', '数据挖掘', 'Hadoop', 'Linux']",2020-09-02 16:49:25,成都,青羊区,['草堂'],5k-7k,1-3年,全职,本科,"五险一金,带薪年假，节日福利"
通信发展管理岗,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,产品|需求|项目类,项目管理,其他项目管理,['通信/网络设备'],2020-09-02 16:49:25,成都,青羊区,['草堂'],5k-9k,1-3年,全职,本科,"五险一金,带薪年假，节日福利"
技术支持工程师,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,运维,IT技术支持,"['运维', '服务器运维', '故障排查', '现场运维']",2020-09-02 16:49:25,北京,朝阳区,['对外经贸'],5k-8k,1-3年,全职,本科,"五险一金,带薪年假，节日福利"
渗透测试工程师,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,运维,信息安全,"['大数据', '信息安全', '网络', '网络安全', '信息安全', 'Windows']",2020-09-02 16:49:25,北京,朝阳区,"['小关', '芍药居', '对外经贸']",10k-20k,3-5年,全职,本科,"五险一金,员工旅游,带薪年假,周末双休"
安全评测工程师,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,测试,渗透测试,"['渗透测试', '安全测试']",2020-09-02 16:49:25,北京,朝阳区,,6k-10k,不限,全职,本科,"五险一金,带薪年假，节日福利"
系统运维工程师,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,运维,运维工程师,"['运维', '现场运维']",2020-09-02 16:49:25,成都,青羊区,['草堂'],5k-9k,1-3年,全职,本科,"五险一金,带薪年假，节日福利"
高级Java工程师/开发/软件工程师（京）,天津市国瑞数码安全系统股份有限公司,150-500人,信息安全,不需要融资,开发|测试|运维类,后端开发,Java,"['大数据', '信息安全', 'Java', 'Javascript', 'Linux/Unix', '后端']",2020-09-02 16:49:25,北京,朝阳区,"['小关', '芍药居', '对外经贸']",15k-30k,3-5年,全职,本科,"五险一金,弹性上下班,带薪年假,股票期权"
流量策略,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,运营|编辑|客服类,运营,网络推广,"['广告营销', '大数据', 'SEM', 'SEO', 'SAO', '策略运营']",2020-09-02 16:49:48,深圳,南山区,['大冲'],18k-25k,3-5年,全职,本科,网红KOL 行业风口 团队氛围好
实习岗-ios开发工程师,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,开发|测试|运维类,移动前端开发,IOS,"['iOS', 'Swift', 'React native']",2020-09-02 16:49:48,深圳,南山区,['大冲'],4k-6k,1年以下,全职,本科,技术大牛多 团队快速成长 晋升空间大
Python开发工程师,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,开发|测试|运维类,后端开发,Python,"['广告营销', '大数据', '后端', '服务器端', 'Python']",2020-09-02 16:49:48,深圳,南山区,['科技园'],20k-35k,3-5年,全职,本科,大牛指导/工作氛围轻松/上升空间大
小红书广告销售,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,销售类,销售,广告销售,"['广告营销', '大数据', '广告销售', '大客户销售', '市场拓展', '数字营销']",2020-09-02 16:49:48,深圳,南山区,['大冲'],6k-12k,1-3年,全职,本科,高提成 风口行业 团队快速成长阶段
ios开发工程师,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,开发|测试|运维类,移动前端开发,IOS,"['社交', '大数据', 'iOS', 'Swift', 'React native', '移动端']",2020-09-02 16:49:48,深圳,南山区,['大冲'],12k-20k,1-3年,全职,本科,技术大牛多 团队快速成长 晋升空间大
ios开发工程师,深圳数池科技有限公司,15-50人,"企业服务,社交",天使轮,开发|测试|运维类,移动前端开发,IOS,"['广告营销', '企业服务', '移动端', 'iOS', 'React native']",2020-09-02 16:49:48,深圳,南山区,['大冲'],8k-13k,1-3年,全职,本科,技术大牛多 团队快速成长 晋升空间大
前端工程师,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['教育', '移动互联网', 'Javascript', 'Node.js', 'React native']",2020-09-02 16:49:42,北京,海淀区,"['五道口', '中关村', '双榆树']",20k-40k,3-5年,全职,本科,创新教育 发展广阔 福利完善
算法工程师,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,开发|测试|运维类,人工智能,算法工程师,"['教育', '企业服务', '数据挖掘', 'Python', 'C/C++']",2020-09-02 16:49:42,北京,海淀区,"['中关村', '双榆树']",15k-30k,1-3年,全职,本科,期待和你一起，创造公平而有质量的教育生态。
算法实习生,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,开发|测试|运维类,人工智能,算法工程师,"['教育', '企业服务', '算法']",2020-09-02 16:49:42,北京,海淀区,"['中关村', '双榆树']",4k-8k,不限,兼职,本科,校园环境 创新教育 福利完善
教育产品经理,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,产品|需求|项目类,产品经理,教育产品经理,"['教育', '移动互联网', '产品设计', '需求分析', '用户研究', '数据分析']",2020-09-02 16:49:42,北京,海淀区,"['五道口', '中关村', '双榆树']",15k-30k,3-5年,全职,本科,福利完善 年轻友爱 创新创造 发展广阔
教育产品运营,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,运营|编辑|客服类,运营,产品运营,"['教育', '移动互联网', '市场', '商务', '数据分析', '客户资源管理']",2020-09-02 16:49:42,北京,海淀区,"['五道口', '中关村', '双榆树']",7k-14k,不限,全职,本科,创新教育 发展广阔 福利完善 年轻友爱
设计总监,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,设计类,高端设计职位,设计总监,"['教育', '移动互联网', 'UED', '目标管理', '部门管理', '交互设计专家']",2020-09-02 16:49:42,北京,海淀区,"['中关村', '双榆树']",20k-40k,3-5年,全职,本科,福利完善 年轻友爱 创新创造 发展广阔
软件开发实习生,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,开发|测试|运维类,人工智能,算法工程师,"['教育', '企业服务', 'C/C++']",2020-09-02 16:49:42,北京,海淀区,"['中关村', '双榆树']",3k-5k,不限,兼职,本科,校园环境 友爱团队 发展广阔 地铁周边
PHP 后端工程师,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,开发|测试|运维类,后端开发,PHP,"['教育', '移动互联网', '平台', '数据库', '全栈']",2020-09-02 16:49:42,北京,海淀区,"['五道口', '中关村', '双榆树']",20k-40k,3-5年,全职,本科,创新教育 发展广阔 福利完善
UI 设计师,北京北大附中基础教育投资有限公司,50-150人,教育,不需要融资,设计类,交互,交互设计师,"['教育', '移动互联网', 'UI', '用户体验', 'B端产品', 'C端产品']",2020-09-02 16:49:42,北京,海淀区,"['中关村', '双榆树']",15k-25k,1-3年,全职,本科,创新教育 发展广阔 福利完善
java技术经理,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,开发|测试|运维类,后端开发,Java,"['Java', 'MySQL']",2020-09-02 16:51:10,深圳,,,35k-40k,5-10年,全职,本科,朝阳行业、发展空间大、领导nice
Java开发工程师（物联网）,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,开发|测试|运维类,后端开发,Java,"['后端', '服务器端']",2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",8k-13k,3-5年,全职,本科,Java开发、物联网
系统运维工程师,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,开发|测试|运维类,运维,运维工程师,['Linux'],2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",7k-10k,3-5年,全职,本科,系统工程师、系统运维
web前端开发工程师,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'HTML', 'Javascript']",2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",8k-12k,3-5年,全职,大专,web、HTML、Javascript
网络工程师,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,开发|测试|运维类,运维,网络工程师,['网络'],2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",4k-6k,不限,全职,本科,网络
产品经理,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,产品|需求|项目类,产品经理,产品经理,"['用户研究', '需求分析', '产品设计']",2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",7k-9k,1-3年,全职,本科,产品设计、产品规划、需求分析
java开发工程师,中通服创立信息科技有限责任公司,500-2000人,"移动互联网,硬件",上市公司,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 16:51:10,成都,武侯区,"['神仙树', '桐梓林', '紫荆']",9k-14k,3-5年,全职,本科,Java
java开发工程师,上海井胜通讯技术有限公司,500-2000人,数据服务,未融资,开发|测试|运维类,后端开发,后端开发,"['工具软件', 'Java', 'MySQL']",2020-09-02 16:51:07,上海,黄浦区,,10k-20k,3-5年,全职,本科,项目稳定
内容覆盖实习生,北京字节跳动科技有限公司,2000人以上,文娱丨内容,C轮,运营|编辑|客服类,运营,其他运营,['运营'],2020-09-02 16:50:57,北京,,,3k-4k,应届毕业生,实习,本科,"下午茶,团队氛围好,免费三餐,租房补贴"
web前端开发工程师（初级）,成都戎星科技有限公司,50-150人,"移动互联网,信息安全",未融资,开发|测试|运维类,前端开发,WEB前端,"['企业服务', '信息安全', 'Vue', 'jQuery', 'Node.js', 'Web前端']",2020-09-02 16:50:47,成都,,,6k-8k,1-3年,全职,本科,"双休,岗位晋升,五险一金,体检"
产品实习生,广州芦苇信息科技有限公司,50-150人,"移动互联网,企业服务",不需要融资,产品|需求|项目类,产品经理,其他产品经理,"['产品策划', '用户研究', '需求分析', '项目管理']",2020-09-02 16:51:11,广州,天河区,"['东圃', '黄村', '车陂']",2k-4k,应届毕业生,实习,本科,专业指导、可转正、弹性上班、成长空间
商务BD,广州芦苇信息科技有限公司,50-150人,"移动互联网,企业服务",不需要融资,销售类,销售,商务拓展|BD,"['工具软件', '移动互联网', '客户代表', '商务渠道', '市场']",2020-09-02 16:51:11,广州,天河区,"['东圃', '黄村', '车陂']",4k-8k,不限,全职,大专,"弹性工作制, 专业培训，项目奖金"
资深文案策划,上海上知营销策划有限公司,50-150人,广告营销,不需要融资,运营|编辑|客服类,编辑,文案策划,['广告营销'],2020-09-02 16:51:11,上海,普陀区,['石泉路'],8k-15k,3-5年,全职,本科,五险一金，节日福利
c端产品经理,广州芦苇信息科技有限公司,50-150人,"移动互联网,企业服务",不需要融资,产品|需求|项目类,产品经理,产品经理,"['移动互联网', 'C端产品', '数据分析', '竞品分析', '产品策划']",2020-09-02 16:51:11,广州,天河区,"['东圃', '黄村', '车陂']",8k-12k,1-3年,全职,本科,"弹性工作制, 专业培训，项目奖金"
功能测试工程师（平安车管家外派）,上海海万信息科技股份有限公司,500-2000人,"移动互联网,金融",不需要融资,开发|测试|运维类,测试,功能测试,"['金融', '功能测试']",2020-09-02 16:51:11,上海,静安区,,10k-16k,5-10年,全职,大专,功能测试
架构师-业务中台方向,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,开发|测试|运维类,高端技术职位,架构师,['架构师'],2020-09-02 16:53:17,北京,朝阳区,,35k-65k,5-10年,全职,本科,知名VC 行业领先 精英团队 期权奖励
高级架构师,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,开发|测试|运维类,高端技术职位,架构师,"['系统架构', '架构师']",2020-09-02 16:53:17,北京,朝阳区,,40k-70k,5-10年,全职,本科,"知名VC,行业领先,精英团队,成长空间"
高级前端开发工程师,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,开发|测试|运维类,前端开发,WEB前端,"['Web前端', 'HTML', 'Node.js']",2020-09-02 16:53:15,北京,朝阳区,,20k-35k,5-10年,全职,本科,"知名VC,行业领先,精英团队,成长空间"
前端开发工程师,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,开发|测试|运维类,前端开发,WEB前端,"['Web前端', '前端开发', 'Vue']",2020-09-02 16:53:15,北京,朝阳区,,15k-25k,3-5年,全职,本科,"知名VC,行业领先,精英团队,成长空间"
测试工程师,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,开发|测试|运维类,测试,测试工程师,"['功能测试', '性能测试', 'app测试', '兼容性测试']",2020-09-02 16:53:15,北京,朝阳区,,12k-20k,3-5年,全职,本科,"知名VC,行业领先,精英团队,成长空间"
shopify独立站运营组长,深圳亿启富科技有限公司,15-50人,电商,未融资,运营|编辑|客服类,运营,电商运营,"['电商', '跨境电商']",2020-09-02 16:51:59,深圳,龙华区,['龙华'],6k-12k,1-3年,全职,大专,晋升空间大
电商运营专员,成都一支神笔企业管理咨询有限责任公司,50-150人,"企业服务,金融",不需要融资,运营|编辑|客服类,运营,电商运营,"['企业服务', '电商运营']",2020-09-02 16:51:58,成都,高新区,['桂溪'],6k-10k,1-3年,全职,本科,奖金高
咨询助理实习生,成都一支神笔企业管理咨询有限责任公司,50-150人,"企业服务,金融",不需要融资,商业服务|专业服务,咨询|调研,咨询员,['企业服务'],2020-09-02 16:51:58,成都,高新区,['桂溪'],2k-3k,不限,全职,硕士,不坐班
图像审核（项目组）,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,运营|编辑|客服类,审核,审核,"['企业服务', '审核', '质检', '内容审核']",2020-09-02 16:53:16,北京,朝阳区,['四惠'],5k-6k,不限,全职,本科,行业领先，项目前景好，稳定
项目经理,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,产品|需求|项目类,项目管理,项目经理,"['企业服务', '项目管理', 'PMP']",2020-09-02 16:53:16,北京,朝阳区,['四惠'],12k-24k,3-5年,全职,本科,行业领先、知名VC、精英团队、成长空间
用户运营,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,运营|编辑|客服类,运营,用户运营,['运营'],2020-09-02 16:53:14,北京,朝阳区,['四惠'],7k-12k,不限,全职,本科,"行业领先,晋升机会多，五险一金，成长快"
sem助理,北京云动数字媒体技术有限公司,150-500人,企业服务,B轮,市场|商务类,渠道|推广,SEM,"['渠道', 'SEM', '品牌推广']",2020-09-02 16:53:14,北京,朝阳区,,6k-8k,不限,全职,本科,行业领先，扁平化管理，晋升机会大
