positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
高级系统策划(玩法）,深圳市昊飞网络科技有限公司,50-150人,游戏,不需要融资,产品|需求|项目类,游戏策划,系统策划,['游戏'],2020-09-04 09:40:10,深圳,南山区,"['西丽', '大冲', '科技园']",18k-25k,5-10年,全职,大专,五险一金
销售主管（信息流广告业务）,深圳市豪斯莱科技有限公司,50-150人,移动互联网,不需要融资,销售类,销售管理,销售总监,"['广告营销', '部门管理', 'KA', '大客户代表']",2020-09-04 09:40:21,深圳,南山区,"['南油', '科技园']",20k-40k,5-10年,全职,大专,"股权激励,年终奖,空间发展大,牛人领导"
前端开发工程师,深圳市豪斯莱科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['大数据', '移动端', '前端开发', 'Web前端', 'Vue']",2020-09-04 09:40:21,深圳,南山区,"['南油', '科技园']",9k-14k,1-3年,全职,本科,绩效奖金，股权分配，大牛带飞，福利满满
财务助理,深圳市豪斯莱科技有限公司,50-150人,移动互联网,不需要融资,综合职能|高级管理,财务,财务,"['广告营销', '会计', '出纳', '财务', '成本']",2020-09-04 09:40:21,深圳,南山区,"['南油', '科技园']",4k-7k,1年以下,全职,本科,"股权激励,年终奖,空间发展大,牛人领导"
广告优化师/主管,深圳市豪斯莱科技有限公司,50-150人,移动互联网,不需要融资,市场|商务类,品牌|广告,广告投放,['广告营销'],2020-09-04 09:40:21,深圳,南山区,"['南油', '科技园']",12k-24k,3-5年,全职,大专,股权分配 大牛带飞 福利满满
hrbp,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,HRBP,"['HR', '员工关系', '绩效考核']",2020-09-04 09:39:59,北京,石景山区,['古城'],6k-8k,1-3年,全职,本科,上市企业 周末双休 带薪年假 6险一金
中高级招聘专员,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,招聘,['招聘'],2020-09-04 09:39:59,大连,高新园区,['七贤岭'],4k-6k,1-3年,全职,本科,上市企业 周末双休 IT行业
高级招聘,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,招聘,"['大数据', '移动互联网', '招聘']",2020-09-04 09:39:59,上海,浦东新区,['张江'],8k-11k,3-5年,全职,本科,上市企业 周末双休 IT行业
交付专员,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,HRBP,"['HRBP', '招聘', '员工关系']",2020-09-04 09:39:58,杭州,余杭区,['仓前'],6k-8k,1-3年,全职,本科,上市企业 周末双休
高级招聘专员,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,综合职能|高级管理,人力资源,招聘,['招聘'],2020-09-04 09:39:58,广州,天河区,"['天河城', '石牌', '体育中心']",7k-10k,3-5年,全职,大专,上市企业 周末双休 IT行业
抖音短视频编导,广州超链信息技术有限公司,50-150人,"移动互联网,电商",不需要融资,文娱|传媒|艺术|体育,影视|媒体,导演|编导,"['视频', '直播']",2020-09-04 09:39:51,广州,越秀区,,8k-10k,3-5年,全职,大专,晋升机会多 范围活跃 领导nice
c++工程师(J10145),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,后端开发,C|C++,"['C++', '分布式', '软件开发']",2020-09-04 09:40:32,长沙,岳麓区,,9k-15k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
测试工程师(J10149),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,测试,测试工程师,"['功能测试', '黑盒测试', 'Web测试']",2020-09-04 09:40:32,长沙,岳麓区,,7k-12k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
网络工程师(J10152),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,运维,网络工程师,"['企业服务', '金融', '网络安全运维', '设备运维', '网络运维']",2020-09-04 09:40:32,长沙,岳麓区,,7k-12k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
解决方案工程师(J10156),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,运维,系统工程师,"['企业服务', '金融']",2020-09-04 09:40:32,长沙,岳麓区,,9k-18k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
售前技术支持工程师(J10178),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,企业软件,售前工程师,"['企业服务', '金融', '解决方案', '售前']",2020-09-04 09:40:32,深圳,福田区,,6k-11k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
FPGA工程师(J10177),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,硬件开发,FPGA,"['企业服务', '金融', 'FPGA']",2020-09-04 09:40:32,长沙,岳麓区,,9k-15k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
Java工程师(J10176),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,后端开发,Java,"['Java', '分布式', '后端']",2020-09-04 09:40:32,深圳,福田区,,8k-14k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
销售助理,深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,销售类,销售,销售专员|助理,"['销售', '客户代表', '大客户销售']",2020-09-04 09:40:32,深圳,福田区,"['车公庙', '上沙']",7k-12k,1-3年,全职,本科,五险一金 加班补贴 有战斗力的团队
解决方案工程师(J10169),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,企业软件,系统集成工程师,"['企业服务', '金融', '解决方案']",2020-09-04 09:40:32,深圳,福田区,,9k-15k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
销售专员(J10164),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,销售类,销售,销售专员|助理,"['企业服务', '金融', '销售', '大客户销售']",2020-09-04 09:40:32,北京,海淀区,,7k-12k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
c++工程师(J10107),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,后端开发,C|C++,"['后端', '分布式', '中间件']",2020-09-04 09:40:32,深圳,福田区,"['车公庙', '上沙']",14k-25k,1-3年,全职,本科,有广阔的发展空间，极强的战斗团队
高级测试工程师(J10099),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,测试,测试工程师,"['性能测试', '功能测试', '测试']",2020-09-04 09:40:32,深圳,福田区,"['车公庙', '上沙']",14k-21k,3-5年,全职,本科,有广阔的发展空间，极强的战斗团队
高级测试工程师(J10098),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,测试,测试工程师,"['测试', '性能测试', '功能测试']",2020-09-04 09:40:32,长沙,岳麓区,,10k-15k,3-5年,全职,本科,有广阔的发展空间，极强的战斗团队
c++高级开发工程师(J10113),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,后端开发,C|C++,"['后端', '分布式', '中间件']",2020-09-04 09:40:32,深圳,福田区,"['车公庙', '上沙']",22k-35k,3-5年,全职,本科,有广阔的发展空间，极强的战斗团队
c++工程师(J10175),深圳华锐金融技术股份有限公司,150-500人,"移动互联网,金融",B轮,开发|测试|运维类,后端开发,C|C++,"['企业服务', '直播', 'C++', '分布式']",2020-09-04 09:40:31,深圳,福田区,,9k-15k,应届毕业生,全职,本科,五险一金 加班补贴 有战斗力的团队
项目运营,沪江教育科技（上海）股份有限公司,500-2000人,教育,D轮及以上,运营|编辑|客服类,运营,策略运营,['运营'],2020-09-04 09:40:39,上海,浦东新区,['张江'],12k-18k,3-5年,全职,本科,弹性办公
社群销售/微信运营,沪江教育科技（上海）股份有限公司,500-2000人,教育,D轮及以上,运营|编辑|客服类,运营,运营,"['教育', '移动互联网', '微信运营', '用户运营', '社区运营']",2020-09-04 09:40:39,上海,浦东新区,['张江'],5k-10k,不限,全职,本科,社群运营、用户运营、运营转化、互联网教育
资深产品经理（C端用户增长方向）,沪江教育科技（上海）股份有限公司,500-2000人,教育,D轮及以上,产品|需求|项目类,产品经理,用户产品经理,"['汽车', '电商', '用户研究', '用户增长', '数据分析', '产品设计']",2020-09-04 09:40:39,上海,浦东新区,['张江'],20k-40k,5-10年,全职,不限,团队氛围好，领导nice
资深销售经理/资深投资顾问,深圳众禄基金销售股份有限公司,150-500人,"移动互联网,金融",上市公司,销售类,销售,销售顾问,"['金融', 'KA', '大客户销售']",2020-09-04 09:40:39,深圳,罗湖区,,50k-100k,3-5年,全职,大专,五险一金 上市公司 专业培训 高额提成
运维工程师,深圳众禄基金销售股份有限公司,150-500人,"移动互联网,金融",上市公司,开发|测试|运维类,运维,运维工程师,"['监控', 'MongoDB', 'Zabbix', '信息安全运维']",2020-09-04 09:40:39,深圳,罗湖区,,13k-20k,1-3年,全职,大专,周末双休 五险一金全额 双地铁口
互联网运营经理,深圳众禄基金销售股份有限公司,150-500人,"移动互联网,金融",上市公司,市场|商务类,市场|营销,市场营销,"['基金', '市场推广', '市场分析', '整合营销', '市场竞争分析']",2020-09-04 09:40:39,深圳,罗湖区,,18k-22k,5-10年,全职,本科,五险一金 周末双休 股票期权 地铁附近
韩语课程顾问,沪江教育科技（上海）股份有限公司,500-2000人,教育,D轮及以上,销售类,销售,销售顾问,"['教育', '销售', '电话销售']",2020-09-04 09:40:39,上海,浦东新区,['张江'],8k-15k,不限,全职,本科,高薪，晋升快
用户产品经理,沪江教育科技（上海）股份有限公司,500-2000人,教育,D轮及以上,产品|需求|项目类,产品经理,用户产品经理,"['电商', '教育', '用户增长', '用户研究']",2020-09-04 09:40:38,上海,浦东新区,['张江'],20k-40k,5-10年,全职,本科,团队氛围好，领导nice
