positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
管理培训生储备干部,陕西睿弘诚商贸有限公司,50-150人,电商、通讯电子,天使轮,销售类,其他销售职位,其他销售职位,['通信/网络设备'],2020-09-03 14:16:06,西安,碑林区,,4k-8k,3-5年,全职,大专,收入高，晋升快
web前端开发工程师,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,开发|测试|运维类,移动前端开发,WEB前端,"['HTML', 'Web前端']",2020-09-03 14:16:06,成都,锦江区,"['盐市口', '春熙路']",15k-25k,3-5年,全职,本科,"五险一金,餐饮补贴,年终奖金,弹性工作"
文员,天津威电电子科技有限公司,500-2000人,其他,未融资,综合职能|高级管理,行政,文员,"['顾问', '后勤', '档案']",2020-09-03 14:16:05,天津,,,4k-6k,不限,全职,不限,上八下五工作轻松
SAAS渠道销售（零售行业）,上海盛付通电子支付服务有限公司,150-500人,"移动互联网,金融",不需要融资,销售类,销售,渠道销售,"['商务拓展', '软件销售', '渠道分销', '商务渠道']",2020-09-03 14:16:58,上海,浦东新区,,12k-24k,3-5年,全职,大专,"管理规范,工作氛围好,福利待遇好"
android工程师,深圳市德科信息技术有限公司,2000人以上,"软件开发,物联网",不需要融资,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-03 14:16:54,东莞,东莞市市辖区,,10k-15k,1-3年,全职,大专,有单身宿舍，上下班班车，双休
插画师（动画）,深圳市同道大叔文化传播有限公司,50-150人,"电商,移动互联网",不需要融资,设计类,原画|美术|特效,插画,"['广告营销', '电商', '动画', '手绘', '插画']",2020-09-03 14:16:51,深圳,南山区,"['大冲', '科技园']",6k-10k,1-3年,全职,本科,发展空间大 双休
人力资源,杭州财人汇网络股份有限公司,150-500人,"移动互联网,金融",上市公司,综合职能|高级管理,人力资源,人事,['招聘'],2020-09-03 14:16:50,杭州,滨江区,,6k-10k,3-5年,全职,本科,五险一金 双休
行政助理【实习】 (MJ000297),杭州数澜科技有限公司,150-500人,"企业服务,数据服务",A轮,综合职能|高级管理,行政,行政,['行政'],2020-09-03 14:16:48,杭州,余杭区,,2k-4k,1年以下,全职,本科,扁平化管理、发展空间大、福利待遇好
web前端开发工程师（react）,北京缔联科技有限公司,50-150人,企业服务,B轮,开发|测试|运维类,前端开发,WEB前端,"['React', 'Web前端', 'Javascript']",2020-09-03 14:16:44,北京,海淀区,"['中关村', '万泉河', '双榆树']",13k-18k,3-5年,全职,大专,财税领域，公司自有产品，下午茶零食
美工,深圳花旦传媒有限公司,50-150人,移动互联网,不需要融资,设计类,视觉,美工设计,"['电商美工', 'PS', 'PR软件']",2020-09-03 14:16:43,深圳,宝安区,"['西乡', '新安']",5k-8k,1-3年,全职,不限,五险一金 90后团队 带薪年假 出国旅游
中高级java,西安奥途网络科技有限公司,150-500人,软件开发,不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-03 14:16:36,上海,浦东新区,,15k-18k,3-5年,全职,大专,****
项目助理,富璟科技（深圳）有限公司,50-150人,"信息安全,数据服务",不需要融资,产品|需求|项目类,项目管理,项目助理,"['大数据', '工具软件', '项目管理', '过程管理', 'PMP']",2020-09-03 14:16:35,深圳,南山区,,7k-10k,1-3年,全职,本科,五险一金 双休 年底奖金 商业保险
前端开发工程师,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,开发|测试|运维类,前端开发,WEB前端,"['Web前端', 'HTML', 'Vue']",2020-09-03 14:16:33,深圳,南山区,,14k-19k,3-5年,全职,本科,发展前景大 平台好
产品经理（互助）。 (MJ001307),北京才如大海科技有限公司,2000人以上,金融,C轮,产品|需求|项目类,产品经理,产品经理,['用户增长'],2020-09-03 14:16:32,北京,,,20k-40k,3-5年,全职,本科,.
02241N-运维工程师,中国平安人寿保险股份有限公司,2000人以上,金融,上市公司,开发|测试|运维类,运维,运维工程师,"['金融', '运维']",2020-09-03 14:16:31,深圳,福田区,,10k-20k,1-3年,全职,本科,"五险一金,带薪年假,节日福利"
软件测试工程师,上海华钦信息科技股份有限公司,500-2000人,"数据服务,金融",未融资,开发|测试|运维类,测试,测试工程师,"['金融', '功能测试', '自动化测试', 'Selenium', '测试开发']",2020-09-03 14:16:29,上海,浦东新区,,15k-30k,3-5年,全职,本科,技术新 氛围好 福利待遇好 工作环境优
出房管家/综合管家,城城不动产管理有限公司广州分公司,2000人以上,房产家居、企业服务,上市公司,销售类,销售,销售专员|助理,['销售'],2020-09-03 14:16:29,广州,白云区,['白云大道'],10k-15k,1-3年,全职,大专,老带新，晋升空间大，高绩效
客户经理,交通银行股份有限公司太平洋信用卡中心杭州分中心,2000人以上,金融,上市公司,销售类,销售,客户经理,"['银行', '商务渠道', '大客户销售', '销售顾问', '销售代表']",2020-09-03 14:16:27,杭州,江干区,,8k-15k,不限,全职,不限,资源丰富工资可观发展可期
项目助理,广州南天电脑系统有限公司,500-2000人,数据服务,上市公司,产品|需求|项目类,项目管理,项目助理,[],2020-09-03 14:17:30,广州,天河区,,5k-10k,1-3年,全职,大专,"五险一金,带薪年假,节日福利,周末双休"
在线测试,浙江三合通信科技有限公司,50-150人,"移动互联网,广告营销",不需要融资,开发|测试|运维类,测试,移动端测试,"['测试', '性能测试']",2020-09-03 14:17:02,南京,玄武区,"['新街口', '梅园']",1k-2k,不限,兼职,不限,简单快捷
android工程师,深圳市德科信息技术有限公司,2000人以上,"软件开发,物联网",不需要融资,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-03 14:16:54,东莞,东莞市市辖区,,10k-15k,1-3年,全职,大专,有单身宿舍，上下班班车，双休
插画师（动画）,深圳市同道大叔文化传播有限公司,50-150人,"电商,移动互联网",不需要融资,设计类,原画|美术|特效,插画,"['广告营销', '电商', '动画', '手绘', '插画']",2020-09-03 14:16:51,深圳,南山区,"['大冲', '科技园']",6k-10k,1-3年,全职,本科,发展空间大 双休
数据库开发工程师（Oracle开发）,杭州财人汇网络股份有限公司,150-500人,"移动互联网,金融",上市公司,开发|测试|运维类,数据开发,数据开发,"['MySQL', 'Oracle', 'Java']",2020-09-03 14:16:50,武汉,江汉区,['新华'],11k-16k,3-5年,全职,本科,"五险一金,技术氛围佳,各项福利全"
产品经理（续保）。 (MJ001302),北京才如大海科技有限公司,2000人以上,金融,C轮,产品|需求|项目类,产品经理,增长产品经理,"['用户增长', '用户研究']",2020-09-03 14:16:49,北京,,,20k-40k,3-5年,全职,本科,.
档案管理员/保密员 (MJ000283),杭州数澜科技有限公司,150-500人,"企业服务,数据服务",A轮,综合职能|高级管理,其他职能职位,其他职能职位,[],2020-09-03 14:16:48,杭州,余杭区,,5k-8k,1-3年,全职,大专,六险一金，互联网大咖，氛围好，周末双休
技术总监cto,杭州优量科技有限公司,15-50人,移动互联网,不需要融资,开发|测试|运维类,高端技术职位,技术总监,"['游戏', '移动互联网', '技术管理', '部门管理', '架构师', '团队建设']",2020-09-03 14:16:47,杭州,,,20k-40k,5-10年,全职,本科,双休、五险一金、免费零食、定期体检
助理,西安睿诺软件科技有限责任公司,15-50人,物联网、软件开发,不需要融资,开发|测试|运维类,通信工程师,移动通信工程师,"['移动互联网', '通信/网络设备', '设备维护']",2020-09-03 14:16:47,西安,,,4k-6k,不限,全职,大专,技术岗位招聘新人
实施顾问/项目经理,北京缔联科技有限公司,50-150人,企业服务,B轮,开发|测试|运维类,企业软件,实施工程师,"['企业服务', '企业软件', '实施', '售前', '售后']",2020-09-03 14:16:44,北京,海淀区,"['中关村', '万泉河', '双榆树']",8k-12k,1-3年,全职,大专,财税领域，公司自有产品，下午茶零食
美工,深圳花旦传媒有限公司,50-150人,移动互联网,不需要融资,设计类,视觉,美工设计,"['电商美工', 'PS', 'PR软件']",2020-09-03 14:16:43,深圳,宝安区,"['西乡', '新安']",5k-8k,1-3年,全职,不限,五险一金 90后团队 带薪年假 出国旅游
java开发工程师,上海旅家网络信息技术有限公司,50-150人,"移动互联网,电商",A轮,开发|测试|运维类,后端开发,Java,"['Java', 'MySQL']",2020-09-03 14:16:37,上海,长宁区,"['镇宁路', '江苏路地铁', '丁香花园']",15k-20k,3-5年,全职,本科,大牛多，福利好，技术提升快
中高级java,西安奥途网络科技有限公司,150-500人,软件开发,不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-03 14:16:36,上海,浦东新区,,15k-18k,3-5年,全职,大专,****
项目助理,富璟科技（深圳）有限公司,50-150人,"信息安全,数据服务",不需要融资,产品|需求|项目类,项目管理,项目助理,"['大数据', '工具软件', '项目管理', '过程管理', 'PMP']",2020-09-03 14:16:35,深圳,南山区,,7k-10k,1-3年,全职,本科,五险一金 双休 年底奖金 商业保险
前端开发工程师,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,开发|测试|运维类,前端开发,WEB前端,"['Web前端', 'HTML', 'Vue']",2020-09-03 14:16:33,深圳,南山区,,14k-19k,3-5年,全职,本科,发展前景大 平台好
广告投放专员（硬核渠道）,广州天蝎互动网络科技有限公司,50-150人,"移动互联网,游戏",不需要融资,市场|商务类,品牌|广告,广告投放,"['游戏', '广告创意']",2020-09-03 14:17:52,广州,海珠区,['琶洲'],7k-14k,1-3年,全职,本科,晋升空间、年底双薪、绩效奖金、工作福利
物流主管,深圳市光逸科技创新有限公司,150-500人,电商,不需要融资,交通|运输|物流|仓储,物流|仓储,物流主管,"['电商', '物流']",2020-09-03 14:17:44,深圳,福田区,['园岭'],11k-14k,不限,全职,本科,跨境电商 发展迅猛 扁平化管理
产品经理,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,产品|需求|项目类,产品经理,产品经理,"['产品设计', 'Axure', '墨刀', '需求分析']",2020-09-03 14:17:38,北京,海淀区,,15k-20k,5-10年,全职,本科,五险一金 周末双休 绩效奖金 餐饮补助
销售经理主管,深圳市法本信息技术股份有限公司,2000人以上,"企业服务,软件开发",上市公司,销售类,销售,销售经理,"['大客户销售', '销售']",2020-09-03 14:17:36,济南,历下区,,10k-18k,3-5年,全职,大专,福利好，公司文化开放
人事专员,青岛九米传媒有限公司,150-500人,"电商,文娱丨内容",不需要融资,综合职能|高级管理,人力资源,人事,['招聘'],2020-09-03 14:17:35,青岛,,,4k-8k,不限,全职,大专,五险一金，绩效奖金，双休
产品运营专家,北京奇艺世纪科技有限公司,2000人以上,文娱丨内容,上市公司,运营|编辑|客服类,运营,产品运营,"['运营', '用户增长', '活动策划']",2020-09-03 14:17:34,北京,,,25k-45k,3-5年,全职,本科,业务增长快
Java开发工程师,厦门科拓通讯技术股份有限公司,500-2000人,"硬件,企业服务",不需要融资,开发|测试|运维类,后端开发,Java,"['Python', 'Shell', '数据库', 'Java']",2020-09-03 14:17:33,成都,武侯区,,10k-15k,3-5年,全职,本科,交通便利，地铁口，周末双休，五险一金
BI工程师,广州南天电脑系统有限公司,500-2000人,数据服务,上市公司,开发|测试|运维类,数据开发,BI工程师,['数据处理'],2020-09-03 14:17:32,广州,天河区,,7k-12k,1-3年,全职,本科,"五险一金,年终奖金,带薪年假,周末双休"
产品经理,深圳市育联网职业教育发展有限公司,50-150人,教育,未融资,产品|需求|项目类,产品经理,产品经理,"['教育', '移动互联网', '产品策划', '需求分析', '项目管理', '产品设计']",2020-09-03 14:17:31,深圳,龙华新区,,15k-25k,3-5年,全职,本科,团队氛围好，领导大牛nice，每周1次下午茶
golang开发工程师,青牛智胜（深圳）科技有限公司,50-150人,人工智能,不需要融资,开发|测试|运维类,后端开发,GO|Golang,"['企业服务', '云计算', 'Golang']",2020-09-03 14:17:30,深圳,南山区,,15k-25k,3-5年,全职,本科,年终奖金 餐饮补贴 五险一金 团建活动
高级产品经理,小象（广州）商务有限公司,50-150人,社交,未融资,产品|需求|项目类,产品经理,社交产品经理,"['社交', '直播', '需求分析', '竞品分析', '交互设计', '产品设计']",2020-09-03 14:17:24,广州,海珠区,,25k-40k,5-10年,全职,本科,出海业务，年度体检，五险一金，地铁周边
前端开发工程师,杭州多艺网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,前端开发,WEB前端,"['Web前端', 'HTML5', '移动端']",2020-09-03 14:17:22,杭州,,,6k-12k,不限,全职,不限,弹性上班时间
客户经理（电力、金融行业）,北京中经惠众科技有限公司,50-150人,"金融,企业服务",不需要融资,销售类,销售,客户经理,"['云计算', '大数据', '销售', '客户代表']",2020-09-03 14:17:17,北京,海淀区,['知春路'],13k-26k,1-3年,全职,本科,创新型企业区块链，创始团队
数据库开发工程师,创而新（中国）科技有限公司,150-500人,"移动互联网,教育",不需要融资,开发|测试|运维类,数据开发,数据开发,['数据库开发'],2020-09-03 14:17:16,北京,,,10k-20k,不限,全职,本科,五险一金、绩效奖励、餐补、周末双休、加班补助
美工,深圳市尚康园电子商务有限公司,50-150人,电商,未融资,设计类,视觉,美工设计,['电商'],2020-09-03 14:17:14,深圳,福田区,"['岗厦', '莲花二村', '皇岗']",8k-12k,1-3年,全职,不限,五险一金、绩效奖金、员工旅游、带薪年假
广告投放优化师,广州天蝎互动网络科技有限公司,50-150人,"移动互联网,游戏",不需要融资,市场|商务类,渠道|推广,市场推广,"['市场', '渠道推广', '推广']",2020-09-03 14:17:52,广州,海珠区,,6k-9k,1-3年,全职,大专,双休 氛围好 大佬nice 晋升
销售经理（安徽合肥）,上海万澄环保科技有限公司,15-50人,"人工智能,软件开发",不需要融资,销售类,销售,销售经理,"['销售', '客户代表', 'BD', '区域销售']",2020-09-03 14:17:51,合肥,政务文化新区,,6k-11k,不限,全职,本科,发展空间在 项目提成高
互联网客户代表,中企动力科技股份有限公司武汉分公司,2000人以上,"电商,移动互联网",上市公司,销售类,销售,客户代表,"['移动互联网', '电商']",2020-09-03 14:17:49,武汉,江汉区,['新华'],6k-8k,不限,全职,大专,和企业老板直接联系
品牌策划总监（白酒类）,北京流金岁月文化传播股份有限公司成都分公司,50-150人,移动互联网,上市公司,市场|商务类,品牌|广告,品牌策划,"['新零售', '移动互联网', '品牌规划', '品牌传播/推广']",2020-09-03 14:17:46,成都,高新区,,15k-25k,3-5年,全职,本科,五险一金 股票期权 年终分红 各项补贴
视频后期剪辑,浙报数字文化集团股份有限公司,500-2000人,"移动互联网,企业服务",上市公司,文娱|传媒|艺术|体育,影视|媒体,后期制作,['视频'],2020-09-03 14:17:45,杭州,下城区,"['天水', '凤起路', '凤起路']",7k-12k,1-3年,全职,本科,上市公司，报社食堂等
物流主管,深圳市光逸科技创新有限公司,150-500人,电商,不需要融资,交通|运输|物流|仓储,物流|仓储,物流主管,"['电商', '物流']",2020-09-03 14:17:44,深圳,福田区,['园岭'],11k-14k,不限,全职,本科,跨境电商 发展迅猛 扁平化管理
高级工程师,深圳花儿数据技术有限公司,15-50人,移动互联网 电子商务,未融资,开发|测试|运维类,后端开发,C|C++,['C++'],2020-09-03 14:17:38,济南,高新区,,15k-25k,3-5年,全职,本科,上市公司，精英研发团队
Java工程师,北京联龙博通电子商务技术有限公司,2000人以上,"移动互联网,电商",D轮及以上,开发|测试|运维类,后端开发,Java,[],2020-09-03 14:17:38,北京,海淀区,,15k-20k,5-10年,全职,大专,"五险一金,节日福利,年终奖金,周末双休"
销售专员,汉海信息技术（上海）有限公司,2000人以上,移动互联网,D轮及以上,销售类,销售,销售专员|助理,"['客户代表', 'BD', '地推', '市场拓展']",2020-09-03 14:17:38,烟台,,,8k-15k,不限,全职,不限,六险一金 13薪 法定日休息
数值策划,上海游雁网络科技有限公司广州分公司,150-500人,游戏,不需要融资,产品|需求|项目类,游戏策划,数值策划,"['游戏', '手游策划', '数值', 'RPG策划', '游戏数值策划']",2020-09-03 14:17:37,广州,,,12k-18k,3-5年,全职,大专,五险一金 包餐 年底双薪 年终奖
会计核算部财务经理,深圳市法本信息技术股份有限公司,2000人以上,"企业服务,软件开发",上市公司,综合职能|高级管理,财务,财务,"['会计', '税务']",2020-09-03 14:17:36,深圳,南山区,['科技园'],15k-25k,5-10年,全职,本科,公司发展快，岗位发展空间大
AI产品经理,青牛智胜（深圳）科技有限公司,50-150人,人工智能,不需要融资,产品|需求|项目类,产品经理,产品经理,"['企业服务', '云计算', '产品设计']",2020-09-03 14:17:35,深圳,南山区,,15k-25k,3-5年,全职,本科,年终奖金 餐饮补贴 五险一金 团建活动
人事专员,青岛九米传媒有限公司,150-500人,"电商,文娱丨内容",不需要融资,综合职能|高级管理,人力资源,人事,['招聘'],2020-09-03 14:17:35,青岛,,,4k-8k,不限,全职,大专,五险一金，绩效奖金，双休
产品运营专家,北京奇艺世纪科技有限公司,2000人以上,文娱丨内容,上市公司,运营|编辑|客服类,运营,产品运营,"['运营', '用户增长', '活动策划']",2020-09-03 14:17:34,北京,,,25k-45k,3-5年,全职,本科,业务增长快
Java开发工程师,厦门科拓通讯技术股份有限公司,500-2000人,"硬件,企业服务",不需要融资,开发|测试|运维类,后端开发,Java,"['Python', 'Shell', '数据库', 'Java']",2020-09-03 14:17:33,成都,武侯区,,10k-15k,3-5年,全职,本科,交通便利，地铁口，周末双休，五险一金
大客户销售,深圳视界信息技术有限公司,50-150人,数据服务,A轮,销售类,销售,客户经理,"['大数据', '销售']",2020-09-03 14:19:13,深圳,南山区,,8k-13k,3-5年,全职,本科,周末双休、五险一金、股票期权、大数据产品
web开发经理,浙江聚智软件技术有限公司,15-50人,移动互联网,B轮,开发|测试|运维类,高端技术职位,技术经理,['部门管理'],2020-09-03 14:18:34,杭州,滨江区,,18k-25k,5-10年,全职,本科,五险一金，年底双薪，团建旅游，节日福利
高级web前端,北京小川在线网络技术有限公司,500-2000人,文娱丨内容,D轮及以上,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端']",2020-09-03 14:18:27,北京,,,25k-40k,3-5年,全职,本科,大牛云集、高薪高股、成长快、不打卡
web前端工程师,北京步峰信息技术有限公司,50-150人,"移动互联网,企业服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端', 'jQuery', 'Vue']",2020-09-03 14:18:25,北京,海淀区,,10k-15k,1-3年,全职,本科,双休 五险一金
C++开发工程师,深圳慧卡科技有限公司,15-50人,"信息安全,金融",未融资,开发|测试|运维类,后端开发,C|C++,['C++'],2020-09-03 14:18:19,深圳,南山区,['科技园'],10k-20k,不限,全职,本科,团队和谐 发展稳定
培训师（新人训）,小船出海教育科技（北京）有限公司,2000人以上,工具,D轮及以上,商业服务|专业服务,咨询|调研,专业培训师,"['保险', '教育']",2020-09-03 14:18:13,北京,海淀区,"['西二旗', '上地']",12k-20k,1-3年,全职,本科,包三餐+7险一金+加班费
投资研究员（美元债方向）,深圳市有鱼智能科技有限公司,150-500人,"移动互联网,金融",上市公司,金融类,其他金融职位,其他金融职位,"['金融', '公司业务']",2020-09-03 14:18:09,北京,朝阳区,"['望京', '来广营', '花家地']",15k-30k,1-3年,全职,硕士,"上市集团,香港券商,七险一金,假期多"
ue交互设计师,北京闪送科技有限公司,500-2000人,移动互联网,D轮及以上,设计类,交互,交互设计师,"['交互', '用户体验', '移动交互', 'C端产品']",2020-09-03 14:18:09,北京,海淀区,,20k-30k,5-10年,全职,本科,带薪年假 扁平化管理 年终奖
项目助理,北京八分量信息科技有限公司,15-50人,移动互联网,天使轮,产品|需求|项目类,项目管理,项目助理,"['项目管理', '过程管理', 'PMO', 'PMP']",2020-09-03 14:18:07,北京,,,8k-12k,1-3年,全职,本科,周末双休、五险一金、带薪年假、绩效奖金
产品变现总监,厦门麻花网络科技有限公司,150-500人,"社交,消费生活",A轮,运营|编辑|客服类,运营,产品运营,[],2020-09-03 14:18:07,深圳,,,30k-50k,10年以上,全职,本科,估值5亿 前景广阔
服务体验运营,北京新氧科技有限公司,500-2000人,"移动互联网,消费生活",上市公司,运营|编辑|客服类,运营,用户运营,['用户运营'],2020-09-03 14:18:05,北京,朝阳区,['来广营'],13k-25k,3-5年,全职,本科,六险一金 弹性工作 免费班车 绩效奖金
知乎贴吧运营,北京鱼爪网络科技有限公司成都分公司,2000人以上,"移动互联网,电商",不需要融资,运营|编辑|客服类,运营,内容运营,"['微博运营', '内容运营', '社群运营', '网络推广']",2020-09-03 14:18:03,成都,锦江区,['红星路'],4k-7k,1-3年,全职,大专,全勤餐补，节假日礼品福利，五险，扁平管理
android开发工程师,海南白马广告媒体投资有限公司,500-2000人,文娱丨内容,上市公司,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-03 14:18:02,广州,,,7k-12k,1-3年,全职,本科,五险一金、午餐补贴、周末双休、福利年假
PHP实习生,南京儒道科技有限公司,50-150人,"电商,企业服务",未融资,开发|测试|运维类,后端开发,PHP,['PHP'],2020-09-03 14:18:02,南京,,,3k-4k,不限,全职,不限,稳
经营分析师-结算方向,北京字节跳动科技有限公司,2000人以上,文娱丨内容,C轮,综合职能|高级管理,财务,结算,"['分析', '成本']",2020-09-03 14:18:00,北京,,,9k-18k,3-5年,全职,本科,下午茶，免费三餐，租房补贴，带薪休假
售前技术支持,深圳视界信息技术有限公司,50-150人,数据服务,A轮,运营|编辑|客服类,客服,售前客服,"['企业服务', '大数据', '售前', '客服', '客服管理']",2020-09-03 14:19:14,深圳,南山区,['科技园'],6k-10k,1-3年,全职,本科,周末双休、五险一金、专业培训
摄像/摄影师,广州云房数据服务有限公司,2000人以上,"消费生活,数据服务",上市公司,文娱|传媒|艺术|体育,影视|媒体,摄影师|摄像师,[],2020-09-03 14:18:51,广州,天河区,"['石牌', '体育中心', '天河城']",5k-7k,1-3年,全职,大专,周末双休+入职即买五险一金+带薪年假
android开发工程师,北京琥珀创想科技有限公司,50-150人,移动互联网,A轮,开发|测试|运维类,移动前端开发,Android,"['Android', 'Kotlin', 'Swift', 'Flutter']",2020-09-03 14:18:49,郑州,金水区,,6k-12k,1-3年,全职,本科,五险一金；双休；扁平管理；节假日礼品
产品经理（银行背景）,深圳苹果树数据科技有限公司,150-500人,"金融,数据服务",A轮,产品|需求|项目类,产品经理,移动产品经理,"['银行', '产品设计', '移动产品/APP']",2020-09-03 14:18:48,深圳,南山区,['科技园'],15k-30k,3-5年,全职,本科,一线互联网公司大牛团队
互联网内容质量运营审核岗,北京卓仕企业管理有限公司,150-500人,"电商,企业服务",不需要融资,运营|编辑|客服类,运营,内容运营,"['运营', '内容审核', '内容运营']",2020-09-03 14:18:41,天津,红桥区,,8k-15k,不限,全职,本科,知名互联网公司，薪资待遇高，晋升快速
前端开发工程师（杭州）,北京易数科技有限公司,150-500人,"企业服务,数据服务",B轮,开发|测试|运维类,前端开发,React,"['React native', 'React', 'Javascript']",2020-09-03 14:18:40,杭州,西湖区,['西溪'],20k-40k,5-10年,全职,不限,行业前景好 团队专业
技术经理&amp;PHP高级工程师,广州市格利食品网络信息有限公司,50-150人,电商,不需要融资,开发|测试|运维类,高端技术职位,技术经理,"['技术管理', '高级技术管理', '团队建设']",2020-09-03 14:18:38,广州,,,18k-23k,5-10年,全职,本科,0-1打磨产品、电商平台、技术型团队、加班少
产品经理,深圳市创客工场科技有限公司,500-2000人,教育,C轮,产品|需求|项目类,产品经理,产品经理,"['教育', '产品策划', '用户研究', '项目管理', '竞品分析']",2020-09-03 14:18:37,深圳,南山区,,15k-30k,3-5年,全职,本科,"STEAM, 全球化, 自主性强"
安全研究员（安卓方向）,北京奇虎信息技术有限公司,2000人以上,信息安全,上市公司,开发|测试|运维类,后端开发,后端开发,[],2020-09-03 14:18:36,北京,西城区,['三里河'],30k-40k,3-5年,全职,本科,"平台大,免费三餐,健身房,班车"
高级推荐算法工程师,北京小川在线网络技术有限公司,500-2000人,文娱丨内容,D轮及以上,开发|测试|运维类,后端开发,推荐算法,"['自然语言处理', '推荐算法', '算法']",2020-09-03 14:18:35,北京,,,50k-70k,5-10年,全职,本科,大牛云集、高薪高股、成长快、不打卡
web前端开发工程师,浙江聚智软件技术有限公司,15-50人,移动互联网,B轮,开发|测试|运维类,前端开发,WEB前端,"['HTML', 'HTML5', 'CSS', 'Web前端']",2020-09-03 14:18:34,杭州,滨江区,['长河'],12k-20k,3-5年,全职,大专,五险一金，全勤奖，带薪年假，员工旅游
产品运营,上海答派体育文化发展有限公司,50-150人,"移动互联网,游戏",不需要融资,运营|编辑|客服类,运营,产品运营,"['移动互联网', '运营', '数据分析', '用户增长']",2020-09-03 14:18:32,上海,,,10k-20k,1-3年,全职,本科,晋升空间大、优秀团队、节日福利、做五休二
